data,_loaded_at,_source
"{""event_id"": ""EVT-20240315-00025"", ""event_type"": ""order_cancelled"", ""occurred_at"": ""14/02/2024 12:30:00"", ""customer"": {""id"": "" C-00129 "", ""name"": ""AMIT KUMAR"", ""email"": ""AMIT.KUMAR@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""Gold"", ""address"": {""city"": ""pune"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00025"", ""channel"": ""mobile_app"", ""placed_at"": ""2024-02-14"", ""currency"": ""usd"", ""total_amount"": ""$0.00"", ""items"": [{""product_id"": ""P-323"", ""qty"": ""0"", ""unit_price"": ""999.09"", ""discount_pct"": 10}], ""payment"": {""method"": ""Debit Card"", ""status"": ""success"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.3.7"", ""is_test_event"": ""false""}}",2024-02-14 12:30:00,web
"{""event_id"": ""EVT-20240315-00026"", ""event_type"": ""ORDER_PLACED"", ""occurred_at"": ""20/02/2024 20:40:00"", ""customer"": {""id"": "" C-00031 "", ""name"": ""RAHUL PATEL"", ""email"": ""RAHUL.PATEL@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": null, ""address"": {""city"": ""jaipur"", ""state"": ""RJ"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00026"", ""channel"": ""mobile_app"", ""placed_at"": ""2024-02-20"", ""currency"": ""usd"", ""total_amount"": ""$5,273.90"", ""items"": [{""product_id"": ""P-385"", ""qty"": ""3"", ""unit_price"": ""$503.62"", ""discount_pct"": 50}, {""product_id"": ""P-241"", ""qty"": ""1"", ""unit_price"": ""70.77"", ""discount_pct"": 80}, {""product_id"": ""P-069"", ""qty"": null, ""unit_price"": ""58.92"", ""discount_pct"": 30}, {""product_id"": ""P-150"", ""qty"": ""5"", ""unit_price"": ""694.39"", ""discount_pct"": 0}, {""product_id"": ""P-112"", ""qty"": ""4"", ""unit_price"": ""$55.08"", ""discount_pct"": 30}], ""payment"": {""method"": ""COD"", ""status"": ""success"", ""gateway"": ""Stripe""}}, ""metadata"": {""app_version"": ""3.2.2"", ""is_test_event"": ""true""}}",2024-02-20 20:40:00,web
"{""event_id"": ""EVT-20240315-00027"", ""event_type"": ""CHECKOUT"", ""occurred_at"": ""15/02/2024 15:54:00"", ""customer"": {""id"": "" C-00067 "", ""name"": ""DAVID SHAH"", ""email"": ""DAVID.SHAH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": null, ""address"": {""city"": ""jaipur"", ""state"": ""RJ"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00027"", ""channel"": ""Partner_API"", ""placed_at"": ""2024-02-15"", ""currency"": ""inr"", ""total_amount"": ""$9,270.75"", ""items"": [{""product_id"": ""P-386"", ""qty"": ""4"", ""unit_price"": ""$954.43"", ""discount_pct"": 15}, {""product_id"": ""P-164"", ""qty"": ""4"", ""unit_price"": ""$201.57"", ""discount_pct"": 5}, {""product_id"": ""P-087"", ""qty"": ""5"", ""unit_price"": ""$929.35"", ""discount_pct"": 15}, {""product_id"": ""P-332"", ""qty"": ""0"", ""unit_price"": ""$970.84"", ""discount_pct"": 10}], ""payment"": {""method"": ""COD"", ""status"": ""SUCCESS"", ""gateway"": ""Stripe""}}, ""metadata"": {""app_version"": ""3.1.3"", ""is_test_event"": ""false""}}",2024-02-15 15:54:00,web
"{""event_id"": ""EVT-20240315-00028"", ""event_type"": ""order_cancelled"", ""occurred_at"": ""01/03/2024 02:52:00"", ""customer"": {""id"": "" C-00237 "", ""name"": ""JANE SINGH"", ""email"": ""JANE.SINGH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""Gold"", ""address"": {""city"": ""jaipur"", ""state"": ""RJ"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00028"", ""channel"": ""mobile_app"", ""placed_at"": ""2024-03-01"", ""currency"": ""usd"", ""total_amount"": ""$1,376.12"", ""items"": [{""product_id"": ""P-372"", ""qty"": ""2"", ""unit_price"": ""$688.06"", ""discount_pct"": 10}], ""payment"": {""method"": ""COD"", ""status"": ""SUCCESS"", ""gateway"": ""Stripe""}}, ""metadata"": {""app_version"": ""3.0.7"", ""is_test_event"": ""false""}}",2024-03-01 02:52:00,web
"{""event_id"": ""EVT-20240315-00029"", ""event_type"": ""Add_To_Cart"", ""occurred_at"": ""13/03/2024 21:36:00"", ""customer"": {""id"": "" C-00007 "", ""name"": ""ROHAN KUMAR"", ""email"": ""ROHAN.KUMAR@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""Gold"", ""address"": {""city"": ""jaipur"", ""state"": ""RJ"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00029"", ""channel"": ""WEB"", ""placed_at"": ""2024-03-13"", ""currency"": ""inr"", ""total_amount"": ""$5,986.21"", ""items"": [{""product_id"": ""P-314"", ""qty"": ""5"", ""unit_price"": ""$914.68"", ""discount_pct"": 15}, {""product_id"": ""P-234"", ""qty"": ""2"", ""unit_price"": ""514.48"", ""discount_pct"": 50}, {""product_id"": ""P-037"", ""qty"": ""0"", ""unit_price"": ""$555.90"", ""discount_pct"": 0}, {""product_id"": ""P-297"", ""qty"": ""1"", ""unit_price"": ""$91.50"", ""discount_pct"": 20}, {""product_id"": ""P-379"", ""qty"": ""1"", ""unit_price"": ""292.35"", ""discount_pct"": 10}], ""payment"": {""method"": ""Debit Card"", ""status"": ""success"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.0.5"", ""is_test_event"": ""false""}}",2024-03-13 21:36:00,web
"{""event_id"": ""EVT-20240315-00030"", ""event_type"": ""order_cancelled"", ""occurred_at"": ""29/01/2024 23:45:00"", ""customer"": {""id"": "" C-00596 "", ""name"": ""DAVID SHAH"", ""email"": ""DAVID.SHAH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": null, ""address"": {""city"": ""ahmedabad"", ""state"": ""GJ"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00030"", ""channel"": ""mobile_app"", ""placed_at"": ""2024-01-29"", ""currency"": ""USD"", ""total_amount"": ""$1,267.53"", ""items"": [{""product_id"": ""P-014"", ""qty"": ""3"", ""unit_price"": ""422.51"", ""discount_pct"": 20}], ""payment"": {""method"": ""UPI"", ""status"": ""SUCCESS"", ""gateway"": ""Stripe""}}, ""metadata"": {""app_version"": ""3.5.0"", ""is_test_event"": ""false""}}",2024-01-29 23:45:00,mobile
"{""event_id"": ""EVT-20240315-00031"", ""event_type"": ""Add_To_Cart"", ""occurred_at"": ""07/03/2024 04:26:00"", ""customer"": {""id"": "" C-00509 "", ""name"": ""AMIT PATEL"", ""email"": ""AMIT.PATEL@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": null, ""address"": {""city"": ""delhi"", ""state"": ""DL"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00031"", ""channel"": ""Partner_API"", ""placed_at"": ""2024-03-07"", ""currency"": ""usd"", ""total_amount"": ""$10,640.75"", ""items"": [{""product_id"": ""P-258"", ""qty"": ""5"", ""unit_price"": ""$813.64"", ""discount_pct"": 0}, {""product_id"": ""P-102"", ""qty"": ""5"", ""unit_price"": ""$684.86"", ""discount_pct"": 15}, {""product_id"": ""P-280"", ""qty"": null, ""unit_price"": ""157.13"", ""discount_pct"": 5}, {""product_id"": ""P-270"", ""qty"": ""5"", ""unit_price"": ""629.65"", ""discount_pct"": 15}], ""payment"": {""method"": ""Debit Card"", ""status"": ""SUCCESS"", ""gateway"": ""Razorpay""}}, ""metadata"": {""app_version"": ""3.1.7"", ""is_test_event"": ""false""}}",2024-03-07 04:26:00,partner_api
"{""event_id"": ""EVT-20240315-00032"", ""event_type"": ""page_view"", ""occurred_at"": ""19/03/2024 19:53:00"", ""customer"": {""id"": "" C-00510 "", ""name"": ""PRIYA SMITH"", ""email"": ""PRIYA.SMITH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""Gold"", ""address"": {""city"": ""mumbai"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00032"", ""channel"": ""Partner_API"", ""placed_at"": ""2024-03-19"", ""currency"": ""inr"", ""total_amount"": ""$0.00"", ""items"": [{""product_id"": ""P-123"", ""qty"": null, ""unit_price"": ""899.71"", ""discount_pct"": 50}, {""product_id"": ""P-124"", ""qty"": null, ""unit_price"": ""$820.08"", ""discount_pct"": 30}], ""payment"": {""method"": ""Credit Card"", ""status"": ""success"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.0.8"", ""is_test_event"": ""false""}}",2024-03-19 19:53:00,mobile
"{""event_id"": ""EVT-20240315-00033"", ""event_type"": ""Add_To_Cart"", ""occurred_at"": ""22/06/2024 01:58:00"", ""customer"": {""id"": "" C-00305 "", ""name"": ""ROHAN SINGH"", ""email"": ""ROHAN.SINGH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""gold"", ""address"": {""city"": ""mumbai"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00033"", ""channel"": ""Partner_API"", ""placed_at"": ""2024-06-22"", ""currency"": ""inr"", ""total_amount"": ""$0.00"", ""items"": [{""product_id"": ""P-067"", ""qty"": null, ""unit_price"": ""510.78"", ""discount_pct"": 20}], ""payment"": {""method"": ""COD"", ""status"": ""SUCCESS"", ""gateway"": ""Razorpay""}}, ""metadata"": {""app_version"": ""3.4.4"", ""is_test_event"": ""true""}}",2024-06-22 01:58:00,mobile
"{""event_id"": ""EVT-20240315-00034"", ""event_type"": ""Add_To_Cart"", ""occurred_at"": ""17/02/2024 02:18:00"", ""customer"": {""id"": "" C-00564 "", ""name"": ""EMMA JONES"", ""email"": ""EMMA.JONES@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""gold"", ""address"": {""city"": ""delhi"", ""state"": ""DL"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00034"", ""channel"": ""mobile_app"", ""placed_at"": ""2024-02-17"", ""currency"": ""inr"", ""total_amount"": ""$2,312.63"", ""items"": [{""product_id"": ""P-311"", ""qty"": ""3"", ""unit_price"": ""488.68"", ""discount_pct"": 0}, {""product_id"": ""P-066"", ""qty"": null, ""unit_price"": ""$294.50"", ""discount_pct"": 20}, {""product_id"": ""P-131"", ""qty"": ""0"", ""unit_price"": ""729.75"", ""discount_pct"": 20}, {""product_id"": ""P-054"", ""qty"": null, ""unit_price"": ""$423.13"", ""discount_pct"": 5}, {""product_id"": ""P-011"", ""qty"": ""1"", ""unit_price"": ""846.59"", ""discount_pct"": 0}], ""payment"": {""method"": ""Debit Card"", ""status"": ""failed"", ""gateway"": ""Stripe""}}, ""metadata"": {""app_version"": ""3.2.7"", ""is_test_event"": ""false""}}",2024-02-17 02:18:00,mobile
"{""event_id"": ""EVT-20240315-00018"", ""event_type"": ""order_cancelled"", ""occurred_at"": ""01/04/2024 13:48:00"", ""customer"": {""id"": "" C-00151 "", ""name"": ""AMIT SHAH"", ""email"": ""AMIT.SHAH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""GOLD"", ""address"": {""city"": ""jaipur"", ""state"": ""RJ"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00035"", ""channel"": ""Partner_API"", ""placed_at"": ""2024-04-01"", ""currency"": ""inr"", ""total_amount"": ""$3,412.74"", ""items"": [{""product_id"": ""P-067"", ""qty"": ""4"", ""unit_price"": ""$103.38"", ""discount_pct"": 50}, {""product_id"": ""P-040"", ""qty"": ""4"", ""unit_price"": ""$532.28"", ""discount_pct"": 80}, {""product_id"": ""P-233"", ""qty"": ""2"", ""unit_price"": ""$435.05"", ""discount_pct"": 80}, {""product_id"": ""P-033"", ""qty"": ""0"", ""unit_price"": ""$510.10"", ""discount_pct"": 80}], ""payment"": {""method"": ""Debit Card"", ""status"": ""PENDING"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.5.2"", ""is_test_event"": ""false""}}",2024-04-01 13:48:00,web
"{""event_id"": ""EVT-20240315-00036"", ""event_type"": ""ORDER_PLACED"", ""occurred_at"": ""30/01/2024 18:16:00"", ""customer"": {""id"": "" C-00231 "", ""name"": ""JOHN KUMAR"", ""email"": ""JOHN.KUMAR@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""GOLD"", ""address"": {""city"": ""ahmedabad"", ""state"": ""GJ"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00036"", ""channel"": ""Partner_API"", ""placed_at"": ""2024-01-30"", ""currency"": ""inr"", ""total_amount"": ""$5,893.67"", ""items"": [{""product_id"": ""P-175"", ""qty"": ""4"", ""unit_price"": ""$511.27"", ""discount_pct"": 5}, {""product_id"": ""P-234"", ""qty"": ""5"", ""unit_price"": ""729.71"", ""discount_pct"": 20}, {""product_id"": ""P-285"", ""qty"": ""4"", ""unit_price"": ""$50.01"", ""discount_pct"": 50}], ""payment"": {""method"": ""UPI"", ""status"": ""PENDING"", ""gateway"": ""Stripe""}}, ""metadata"": {""app_version"": ""3.4.5"", ""is_test_event"": ""false""}}",2024-01-30 18:16:00,partner_api
"{""event_id"": ""EVT-20240315-00037"", ""event_type"": ""ORDER_PLACED"", ""occurred_at"": ""05/02/2024 01:23:00"", ""customer"": {""id"": "" C-00553 "", ""name"": ""ANITA SHAH"", ""email"": ""ANITA.SHAH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""GOLD"", ""address"": {""city"": ""pune"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00037"", ""channel"": ""mobile_app"", ""placed_at"": ""2024-02-05"", ""currency"": ""USD"", ""total_amount"": ""$622.17"", ""items"": [{""product_id"": ""P-157"", ""qty"": ""3"", ""unit_price"": ""$207.39"", ""discount_pct"": 15}, {""product_id"": ""P-230"", ""qty"": null, ""unit_price"": ""680.79"", ""discount_pct"": 30}, {""product_id"": ""P-211"", ""qty"": ""0"", ""unit_price"": ""$526.23"", ""discount_pct"": 50}], ""payment"": {""method"": ""Credit Card"", ""status"": ""failed"", ""gateway"": ""Razorpay""}}, ""metadata"": {""app_version"": ""3.3.8"", ""is_test_event"": ""false""}}",2024-02-05 01:23:00,mobile
"{""event_id"": ""EVT-20240315-00026"", ""event_type"": ""ORDER_PLACED"", ""occurred_at"": ""21/06/2024 10:17:00"", ""customer"": {""id"": "" C-00368 "", ""name"": ""ANITA SINGH"", ""email"": ""ANITA.SINGH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""gold"", ""address"": {""city"": ""delhi"", ""state"": ""DL"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00038"", ""channel"": ""WEB"", ""placed_at"": ""2024-06-21"", ""currency"": ""INR"", ""total_amount"": ""$2,907.57"", ""items"": [{""product_id"": ""P-389"", ""qty"": ""5"", ""unit_price"": ""55.29"", ""discount_pct"": 50}, {""product_id"": ""P-358"", ""qty"": ""3"", ""unit_price"": ""$877.04"", ""discount_pct"": 10}, {""product_id"": ""P-374"", ""qty"": ""0"", ""unit_price"": ""$975.46"", ""discount_pct"": 5}], ""payment"": {""method"": ""Credit Card"", ""status"": ""failed"", ""gateway"": ""Razorpay""}}, ""metadata"": {""app_version"": ""3.4.4"", ""is_test_event"": ""true""}}",2024-06-21 10:17:00,mobile
"{""event_id"": ""EVT-20240315-00039"", ""event_type"": ""CHECKOUT"", ""occurred_at"": ""25/06/2024 14:23:00"", ""customer"": {""id"": "" C-00178 "", ""name"": ""RAHUL BROWN"", ""email"": ""RAHUL.BROWN@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""gold"", ""address"": {""city"": ""mumbai"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00039"", ""channel"": ""Partner_API"", ""placed_at"": ""2024-06-25"", ""currency"": ""usd"", ""total_amount"": ""$5,374.89"", ""items"": [{""product_id"": ""P-276"", ""qty"": ""4"", ""unit_price"": ""35.31"", ""discount_pct"": 20}, {""product_id"": ""P-012"", ""qty"": ""4"", ""unit_price"": ""985.86"", ""discount_pct"": 50}, {""product_id"": ""P-042"", ""qty"": ""3"", ""unit_price"": ""430.07"", ""discount_pct"": 20}, {""product_id"": ""P-222"", ""qty"": ""0"", ""unit_price"": ""$774.20"", ""discount_pct"": 20}], ""payment"": {""method"": ""COD"", ""status"": ""PENDING"", ""gateway"": ""Razorpay""}}, ""metadata"": {""app_version"": ""3.0.0"", ""is_test_event"": ""false""}}",2024-06-25 14:23:00,partner_api
"{""event_id"": ""EVT-20240315-00040"", ""event_type"": ""ORDER_PLACED"", ""occurred_at"": ""24/03/2024 14:49:00"", ""customer"": {""id"": "" C-00015 "", ""name"": ""PRIYA SHAH"", ""email"": ""PRIYA.SHAH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": null, ""address"": {""city"": ""delhi"", ""state"": ""DL"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00040"", ""channel"": ""mobile_app"", ""placed_at"": ""2024-03-24"", ""currency"": ""INR"", ""total_amount"": ""$666.42"", ""items"": [{""product_id"": ""P-355"", ""qty"": ""1"", ""unit_price"": ""$666.42"", ""discount_pct"": 15}], ""payment"": {""method"": ""UPI"", ""status"": ""PENDING"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.3.8"", ""is_test_event"": ""true""}}",2024-03-24 14:49:00,partner_api
"{""event_id"": ""EVT-20240315-00041"", ""event_type"": ""page_view"", ""occurred_at"": ""07/03/2024 07:32:00"", ""customer"": {""id"": "" C-00616 "", ""name"": ""JOHN SHAH"", ""email"": ""JOHN.SHAH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""GOLD"", ""address"": {""city"": ""mumbai"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00041"", ""channel"": ""WEB"", ""placed_at"": ""2024-03-07"", ""currency"": ""USD"", ""total_amount"": ""$1,263.68"", ""items"": [{""product_id"": ""P-238"", ""qty"": ""2"", ""unit_price"": ""631.84"", ""discount_pct"": 10}], ""payment"": {""method"": ""Credit Card"", ""status"": ""failed"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.0.1"", ""is_test_event"": ""false""}}",2024-03-07 07:32:00,mobile
"{""event_id"": ""EVT-20240315-00042"", ""event_type"": ""CHECKOUT"", ""occurred_at"": ""04/03/2024 02:52:00"", ""customer"": {""id"": "" C-00437 "", ""name"": ""RAHUL SHAH"", ""email"": ""RAHUL.SHAH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""Gold"", ""address"": {""city"": ""delhi"", ""state"": ""DL"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00042"", ""channel"": ""mobile_app"", ""placed_at"": ""2024-03-04"", ""currency"": ""INR"", ""total_amount"": ""$1,565.52"", ""items"": [{""product_id"": ""P-183"", ""qty"": ""4"", ""unit_price"": ""391.38"", ""discount_pct"": 30}, {""product_id"": ""P-064"", ""qty"": ""0"", ""unit_price"": ""$474.44"", ""discount_pct"": 5}, {""product_id"": ""P-244"", ""qty"": null, ""unit_price"": ""41.14"", ""discount_pct"": 20}], ""payment"": {""method"": ""UPI"", ""status"": ""PENDING"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.3.4"", ""is_test_event"": ""false""}}",2024-03-04 02:52:00,partner_api
"{""event_id"": ""EVT-20240315-00043"", ""event_type"": ""ORDER_PLACED"", ""occurred_at"": ""15/06/2024 21:09:00"", ""customer"": {""id"": "" C-00390 "", ""name"": ""AMIT SINGH"", ""email"": ""AMIT.SINGH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": null, ""address"": {""city"": ""mumbai"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00043"", ""channel"": ""mobile_app"", ""placed_at"": ""2024-06-15"", ""currency"": ""USD"", ""total_amount"": ""$0.00"", ""items"": [{""product_id"": ""P-064"", ""qty"": null, ""unit_price"": ""825.19"", ""discount_pct"": 20}, {""product_id"": ""P-035"", ""qty"": null, ""unit_price"": ""$600.04"", ""discount_pct"": 0}], ""payment"": {""method"": ""Credit Card"", ""status"": ""success"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.3.9"", ""is_test_event"": ""false""}}",2024-06-15 21:09:00,mobile
"{""event_id"": ""EVT-20240315-00044"", ""event_type"": ""order_cancelled"", ""occurred_at"": ""21/06/2024 09:16:00"", ""customer"": {""id"": "" C-00370 "", ""name"": ""AMIT PATEL"", ""email"": ""AMIT.PATEL@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""Gold"", ""address"": {""city"": ""mumbai"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00044"", ""channel"": ""WEB"", ""placed_at"": ""2024-06-21"", ""currency"": ""inr"", ""total_amount"": ""$5,212.91"", ""items"": [{""product_id"": ""P-332"", ""qty"": ""5"", ""unit_price"": ""$435.35"", ""discount_pct"": 80}, {""product_id"": ""P-126"", ""qty"": ""4"", ""unit_price"": ""$759.04"", ""discount_pct"": 15}], ""payment"": {""method"": ""Credit Card"", ""status"": ""PENDING"", ""gateway"": ""Razorpay""}}, ""metadata"": {""app_version"": ""3.5.5"", ""is_test_event"": ""false""}}",2024-06-21 09:16:00,web
"{""event_id"": ""EVT-20240315-00045"", ""event_type"": ""order_cancelled"", ""occurred_at"": ""21/03/2024 06:28:00"", ""customer"": {""id"": "" C-00424 "", ""name"": ""JANE KUMAR"", ""email"": ""JANE.KUMAR@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""GOLD"", ""address"": {""city"": ""ahmedabad"", ""state"": ""GJ"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00045"", ""channel"": ""mobile_app"", ""placed_at"": ""2024-03-21"", ""currency"": ""INR"", ""total_amount"": ""$2,540.90"", ""items"": [{""product_id"": ""P-275"", ""qty"": ""0"", ""unit_price"": ""$413.45"", ""discount_pct"": 10}, {""product_id"": ""P-320"", ""qty"": ""1"", ""unit_price"": ""78.83"", ""discount_pct"": 5}, {""product_id"": ""P-314"", ""qty"": ""3"", ""unit_price"": ""$820.69"", ""discount_pct"": 20}], ""payment"": {""method"": ""UPI"", ""status"": ""failed"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.1.5"", ""is_test_event"": ""false""}}",2024-03-21 06:28:00,partner_api
"{""event_id"": ""EVT-20240315-00046"", ""event_type"": ""page_view"", ""occurred_at"": ""12/05/2024 00:21:00"", ""customer"": {""id"": "" C-00686 "", ""name"": ""ANITA PATEL"", ""email"": ""ANITA.PATEL@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""gold"", ""address"": {""city"": ""jaipur"", ""state"": ""RJ"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00046"", ""channel"": ""Partner_API"", ""placed_at"": ""2024-05-12"", ""currency"": ""USD"", ""total_amount"": ""$64.66"", ""items"": [{""product_id"": ""P-254"", ""qty"": ""1"", ""unit_price"": ""$64.66"", ""discount_pct"": 80}], ""payment"": {""method"": ""Debit Card"", ""status"": ""failed"", ""gateway"": ""Stripe""}}, ""metadata"": {""app_version"": ""3.2.2"", ""is_test_event"": ""false""}}",2024-05-12 00:21:00,mobile
